,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
31,-0.19331276040825798,0.5179801782465591,0.1611867921850665,-0.11597466355481373,0.5933650336656269,-0.38296971969531896,1.2697416704304612,-0.3993830689246308,1.5990825136896427,0.15753621419846595,-0.18302569125035628,1.218502860712915,0.41377052003575665,-0.37559095495130956,-0.25212649470081866,-0.5255884449323432,0.3605412821917686
32,2.482947703904724,0.5179801782465591,-0.3174970745756105,-0.16118888159908992,-0.4546068763712174,0.10040980469668172,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.15753621419846595,-0.03649707155099695,-0.47115096298820064,1.6505057067831193,-0.004565666911869824,0.7123456199370679,-0.5255884449323432,0.3605412821917686
33,-0.6913329151399296,0.5179801782465591,-0.1715461408173001,0.02668056217075797,-0.4546068763712174,-0.46680539805970817,1.0621033425603876,2.3939615607963085,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,-0.9054136791614302,-0.45246422346411436,-0.2780814657865534,0.5000712273045784,0.3605412821917686
34,0.938017925479355,-0.6338121703871231,-0.21343963774106345,-0.3569565052298367,0.1505719936681027,-0.46680539805970817,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,-0.028622580590289395,1.7879207275328264,2.4187412387433627,7.294983623468902,-0.5255884449323432,0.3605412821917686
35,0.04405698336812513,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.4194723502059667,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.7405156542617819,-0.47731719008661094,-0.09020760820450205,-0.5255884449323432,0.3605412821917686
36,2.816488250158083,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,3.7643593025272954,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.9588698569815355,1.1357318860438776,-0.5918405218239946,1.2382606445339985,-0.03349730433480099,0.4894772454137235,-0.5255884449323432,-0.3873687628555516
37,1.1928281295740544,0.5179801782465591,0.6445884161683056,0.6323763721288445,0.3618892025273961,0.3427042688528798,0.64682419515034,0.9972892459358388,0.9700395072426213,0.9903618937453903,0.5496174072464404,1.0575834489318563,0.13894047853634273,-0.039876283362499675,0.2984163778518779,-0.5255884449323432,0.3605412821917686
38,2.2603139739769986,0.5179801782465591,-0.37410548093165086,-0.23405576597557498,-0.4546068763712174,0.9282802279205676,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,1.282260505743237,-0.5113808159334653,1.2382606445339985,-0.1714071695400265,0.5162973342479829,-0.5255884449323432,0.3605412821917686
39,-0.07352761802871831,-1.7856087422636397,-0.018757267275097626,0.22335186770778612,-0.4546068763712174,2.4770427911990356,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,0.40308878754708105,-0.3504614041524067,0.8260155822848776,6.3342654575917114,-0.05360756046680422,0.6140322734868228,0.3605412821917686
40,-0.43296361427691077,-0.6338121703871231,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.0271593508098789,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.7405156542617819,0.46069719470761433,-0.24077329744327397,0.044223623710026846,0.3605412821917686
41,-0.37461922996725827,0.134049395368665,0.24490826162672422,0.11675355004283967,0.3640012688221174,0.5767167953795258,0.2315450477402922,0.7179561237680945,-0.07836634222642336,0.5739490539719282,1.1357318860438776,0.4943655076981512,-0.4107196044624851,-0.1627032146365126,-0.2065611281568016,-0.14571487212595463,0.3605412821917686
42,1.220323136931231,0.5179801782465591,-0.3741897265963394,-0.23416420780432876,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,0.0015254577866357555,-0.2988115124838038,0.40992445008092443,-0.5255884449323432,0.3605412821917686
43,-0.09796222864305057,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.23967201062063656,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.8229646667116061,-0.468061933117042,-0.22447481471282563,-0.5255884449323432,0.3605412821917686
44,1.8022369423602442,0.5179801782465591,0.24437002543565817,-0.07392333218252221,0.712713366225457,-0.46680539805970817,1.2697416704304612,0.4386196495894761,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,0.21275653708129855,1.1008456237842914,-0.10466125797388505,0.20306783752906182,-0.5255884449323432,0.3605412821917686
45,0.3255703127302205,0.5179801782465591,-0.2650541483069513,-0.29851840862364365,-0.07863696003338512,-0.3787578374021484,-0.39137242753982887,-0.3993830689246308,-0.07836634222642336,0.15753621419846595,-0.18302569125035628,-0.39069125709767133,-0.5756176293621335,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
46,-0.5237652443442729,-1.5936412392032753,-0.4182221273402525,-0.3569565052298367,-0.3332570569038241,0.016546257043458412,-0.28755201776984163,-0.6787161910923751,-0.2880465056514219,-0.05067270417529781,-0.3295543109497156,-0.47115096298820064,-0.7679986584117232,-0.5379343946121351,-0.2991302571864934,-0.5255884449323432,-2.6310988979975125
47,1.1268316260777682,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.4777507286632585,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.5496174072464404,-0.5918405218239946,-0.08092355466318843,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
48,-0.6412688543333752,0.5179801782465591,0.6492921324467528,0.4882451326230133,0.6375525567740379,-0.46680539805970817,1.2697416704304612,1.5559588422822015,1.5990825136896427,-0.6752944623225238,-0.4760829306490749,2.9081566844140303,-0.32827059201266096,0.28000527149307924,-0.28693103789314045,2.608372804302331,0.3605412821917686
49,-0.3367036425089056,0.5179801782465591,-0.23205792963724606,-0.051210793604651306,-0.4546068763712174,-0.13535647953744775,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.2588816225490615,-0.18302569125035628,-0.47115096298820064,-0.1358895629630712,-0.39567099634545644,-0.23943786042677742,-0.24068412004394527,0.3605412821917686
50,1.617456878200047,0.5179801782465591,-0.04769097278092996,0.03227134089761856,-0.17224241126278955,3.600934227680467,0.3353654575102794,0.5782878866787853,-0.2880465056514219,3.697057844708058,4.94547599822722,-0.22977184531661268,2.0627507690322404,2.2037812674186634,0.07176543268025481,-0.5255884449323432,-2.6310988979975125
51,-0.23337331892648533,0.5179801782465591,0.9849877046573355,0.981540987077827,0.5252481311761843,-0.46680539805970817,0.43918586728026665,1.276622368103583,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,0.13229683119076924,-0.5481346252121921,-0.11520118672251635,0.20466751220973417,-0.5255884449323432,0.3605412821917686
52,0.0004965276547487475,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.3135690678951087,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,-0.03649707155099695,-0.5918405218239946,-0.27330458371277816,-0.3597612903693622,-0.11296479458905044,-0.5255884449323432,0.3605412821917686
53,-0.5284604855690479,0.04873144361802167,0.4567533461156417,0.8354336964702608,-0.4546068763712174,0.4779377932655958,0.43918586728026665,1.5559588422822015,-0.9170895120984436,-0.12007567696655244,-0.3295543109497156,-0.14931213942608337,-0.4107196044624851,0.4755485996156039,-0.3054547854449138,0.15818466989227123,-1.8831888529501921
54,-0.748504081153533,-1.0177429532650166,-0.32449414505946994,-0.3569565052298367,-0.11181077618084091,-0.46680539805970817,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.960379687461313,-0.4546863025028845,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
55,-0.12138146919430062,0.5179801782465591,0.13132170405295462,0.41653496108656834,-0.4546068763712174,-0.46680539805970817,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.3504614041524067,0.41377052003575665,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
56,0.9899603743008802,0.5179801782465591,-0.3229636821509602,-0.1682255513760006,-0.4546068763712174,-0.14805392703940318,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,1.406779730492918,0.25656016784772173,-0.430921110042936,-0.1358895629630712,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
57,0.394761365903196,0.5179801782465591,1.9724264601578179,2.5282528151387527,0.019258971417756877,-0.46680539805970817,1.0621033425603876,2.3939615607963085,0.3409965007955997,-0.6752944623225238,-0.4760829306490749,1.097813301877121,0.8260155822848776,1.3628270824511688,0.19998136660960822,-0.24068412004394527,0.3605412821917686
58,1.1561510950788934,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.35971919971685534,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.2332453682599749,-0.03649707155099695,-0.5918405218239946,-0.1358895629630712,-0.33450626867473376,0.32373842547056836,-0.5255884449323432,-0.3873687628555516
59,1.8877335682005487,0.5179801782465591,-0.362404694169344,-0.3569565052298367,-0.20138007977897154,-0.0039903179617039155,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,0.9903618937453903,0.11003154814836238,-0.3504614041524067,0.41377052003575665,0.13030040776743493,0.4501174955281346,-0.5255884449323432,0.3605412821917686
60,0.15107918262226716,-0.6338121703871231,-0.4166963447464477,-0.2888791349566427,-0.4546068763712174,-0.46680539805970817,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.5113808159334653,0.5511855407854637,0.6135910652193293,-0.12727225326940644,-0.5255884449323432,0.3605412821917686
61,-0.004253677189904062,0.5179801782465591,-0.438600217565486,-0.3170740104326204,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.4819515625979776,-0.0033383779510479388,-0.5255884449323432,0.3605412821917686
62,-0.3627558626512811,0.134049395368665,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,1.3545605672196221,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.0503300263990374,0.5496174072464404,-0.5918405218239946,-0.09466505673815911,0.9115047735164109,-0.25864388468505606,-0.2147827944543889,-0.3873687628555516
63,-0.7482677868321564,-3.3213318737752155,-0.07643746569856533,0.14910536228771154,-0.4546068763712174,-0.46680539805970817,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.55161066887873,-0.7954816625616646,-0.5987332260256519,-0.2282908045730541,-0.5255884449323432,0.3605412821917686
64,0.17258937554288542,0.5179801782465591,0.4138910240479594,-0.3569565052298367,1.6327338673815641,0.29897270263808845,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.2588816225490615,0.11003154814836238,1.8621805078371494,-0.7267741521868112,0.6752004067629995,1.0382456454542905,-0.24068412004394527,0.3605412821917686
65,0.09292116007942844,0.5179801782465591,-0.2766004846839956,-0.16103224340200117,-0.3582701142790058,-0.46680539805970817,0.2315450477402922,0.4386196495894761,-0.49772666907642055,-0.6752944623225238,-0.4760829306490749,-0.14931213942608337,-0.7405156542617819,-0.33018402604515745,0.022677749484504253,-0.5255884449323432,0.3605412821917686
66,-0.36262879990669467,-0.009925176115899534,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.03363426718519711,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,-0.3295543109497156,-0.5918405218239946,-0.8229646667116061,-0.5482757313979145,-0.2853215092828625,-0.5255884449323432,-2.6310988979975125
67,0.0056005847337953,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.2842199534886707,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.406779730492918,0.40308878754708105,-0.5918405218239946,-0.5481346252121921,-0.41219746284538455,-0.2109588657370341,-0.5255884449323432,0.3605412821917686
68,1.1654641456282382,0.5179801782465591,-0.34625760843736064,-0.24212865767168826,-0.37399450313289984,-0.46680539805970817,0.43918586728026665,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,0.41377052003575665,1.7766799151008414,0.06713206885437001,-0.24068412004394527,0.3605412821917686
69,0.06475617788031472,0.5179801782465591,0.16866593508353306,0.46460481395469355,-0.4546068763712174,-0.46680539805970817,-0.39137242753982887,0.4386196495894761,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,-0.430921110042936,-0.7679986584117232,-0.03783071550624775,0.03365198605169126,-0.5255884449323432,0.3605412821917686
70,1.884745130777218,0.5179801782465591,-0.27343191162876296,-0.3569565052298367,0.008831335208739997,-0.16859104420966503,1.0621033425603876,-0.6787161910923751,1.1797196706676198,0.9903618937453903,0.11003154814836238,-0.14931213942608337,0.48247803041061016,-0.15375496389854482,0.5726564055840918,-0.5255884449323432,0.3605412821917686
71,0.684985208482936,0.134049395368665,1.6474488086215084,0.6455821770526358,2.707056845378204,12.54920332455727,0.43918586728026665,0.9972892459358388,0.5506766642205982,3.4888489263342937,3.4801898012336268,0.7357446253697391,0.6886005615351706,9.153471338761298,0.11232435697287672,1.0284398074574286,0.3605412821917686
72,-0.4365355169128747,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.23622104059367102,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,-0.03649707155099695,-0.5918405218239946,0.6886005615351706,-0.28424066032515066,-0.3017951516456374,0.3291279485984248,-2.6310988979975125
73,0.11738103123455491,0.5179801782465591,-0.13545623412764093,-0.053873642955160325,-0.22148341236432975,-0.46680539805970817,0.023906719870218904,-0.3435151036867323,0.08937929821679108,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.6168421355870456,-0.29164671204526765,-0.0952709406419076,-0.5255884449323432,-1.135278807902872
74,-0.4959544031181184,0.134049395368665,-0.09893105817042394,-0.045704358522377045,-0.15018182352473142,-0.46680539805970817,-0.5423825735671369,-0.37398823454277935,-0.45960414671370525,-0.6752944623225238,-0.4760829306490749,-0.310231551207142,0.41377052003575665,-0.1478957730167434,-0.28699425916569304,-0.5255884449323432,-0.3873687628555516
75,2.0638254490595243,0.5179801782465591,-0.20661105858658116,-0.20664408148504113,-0.1091900447051919,-0.46680539805970817,0.8544625230204133,-0.12004659474601245,0.9700395072426213,-0.6752944623225238,-0.4760829306490749,-0.028622580590289395,0.41377052003575665,0.08867285705732406,0.564317155318627,-0.5255884449323432,0.3605412821917686
76,0.07830573373678604,0.5179801782465591,-0.185905346332003,0.008197254914283738,-0.4546068763712174,-0.46680539805970817,1.2697416704304612,2.6732946829640527,-0.9170895120984436,-0.6752944623225238,-0.4760829306490749,0.09206697824550458,1.7879207275328264,0.42368957819873343,-0.09488543538534774,-0.5255884449323432,0.3605412821917686
77,-0.4736263305869608,0.5179801782465591,-0.3198138303545472,-0.3569565052298367,-0.10075283746502232,-0.46680539805970817,0.64682419515034,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.4760829306490749,-0.27000169826187737,-0.8229646667116061,-0.10170131009558503,-0.2807029544295341,-0.5255884449323432,0.3605412821917686
78,-0.172441260076344,0.5179801782465591,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,-0.44853018986978466,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.3295543109497156,-0.5918405218239946,-0.9054136791614302,-0.5886197177531193,3.171195046322569,-0.5255884449323432,0.3605412821917686
79,2.4161667400047713,0.5179801782465591,-0.28767878959054777,-0.12280649876630062,-0.4546068763712174,1.737109836215674,0.2315450477402922,1.276622368103583,-0.9170895120984436,1.406779730492918,0.5496174072464404,-0.310231551207142,0.6886005615351706,-0.037565857368250424,0.7109125515560809,-0.5255884449323432,0.3605412821917686
80,-0.7433648969381637,0.134049395368665,-0.3549863953620415,-0.332731805595455,-0.22831721849070566,-0.46680539805970817,0.43918586728026665,-0.12004659474601245,0.5506766642205982,-0.6752944623225238,-0.4760829306490749,-0.06885243353555405,0.13894047853634273,-0.47514037865097475,-0.310137052402543,0.0960228560235655,0.3605412821917686
81,-0.7125082337808972,-2.5534703080194276,-0.4695839009120745,-0.3569565052298367,-0.4546068763712174,0.9566998567692752,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.15753621419846595,0.25656016784772173,-0.5918405218239946,1.3756756652837054,-0.5584676730035688,-0.29163174383489365,-0.5255884449323432,0.3605412821917686
